"1624016456206925825 2023-02-10 12:04:30 +0000 <tesla_kobe> @mat2ate7 @Kyop_3 @pluteus871 おめでとう🎊㊗️㊗️🍾
",Text,Positive Emojis,Negative Emojis,Sentiment Score,Sentiment
"1623991004394328065 2023-02-10 10:23:22 +0000 <tesla_shonan> @3SR2021031 @wanrenjoshi @wady すぐ行けます‼️
",teslashonan すぐ行けます‼️,0,0,0.0,neutral
"1623623985106923520 2023-02-09 10:04:58 +0000 <shopizz7777> EasySMX PC Wireless Controller, Gaming Controller for Computer,Laptop,PS3,Android TV BOX, Nintendo Switch and Tesla with Turbo, Dual Vibration and 4 Programmable Keys, Battery Up to 14 Hours  https://t.co/ytoSMmOPa5 #simplesharebuttons  https://t.co/3EQeAIoMC8
",shopizz easysmx pc wireless controller gaming controller for computerlaptoppsandroid tv box nintendo switch and tesla with turbo dual vibration and programmable keys battery up to hours simplesharebuttons,0,0,0.0,neutral
"1624000007950016512 2023-02-10 10:59:09 +0000 <DansTesla> I’ll rebuy $nio at fresh lows
",danstesla i’ll rebuy nio at fresh lows,0,0,0.128,positive
"1623986342223876097 2023-02-10 10:04:50 +0000 <TeslaCrypto1> My Crypto Strategy on ICONOMI just outperformed BTC. Check it out here:  https://t.co/t48fPfOlRt #trading #forextrader #ethereum #investing  https://t.co/I7K5Zqx8nC
",teslacrypto my crypto strategy on iconomi just outperformed btc check it out here trading forextrader ethereum investing,0,0,0.0,neutral
"1622923106141741056 2023-02-07 11:39:55 +0000 <dongare_jay> Bill Gates - Microsoft Elon Musk - Tesla Gautam Adani - PM Modi  #ModiJPCseDaroMat  https://t.co/DzgVubvt1J
",dongarejay bill gates microsoft elon musk tesla gautam adani pm modi modijpcsedaromat,0,0,0.0,neutral
"1624005427376578563 2023-02-10 11:20:41 +0000 <CicikusNiyazi> Eğer deprem yaratmak mümkün değilse Nikola Tesla 100 sene önce nasil başardı????
",cicikusniyazi eğer deprem yaratmak mümkün değilse nikola tesla sene önce nasil başardı,0,0,0.0,neutral
"1624009488398434311 2023-02-10 11:36:49 +0000 <John2Tesla> @TESLAholder これも好き😚
",johntesla これも好き😚,0,0,0.0,neutral
"1623990512217620482 2023-02-10 10:21:25 +0000 <eiuu_lfgr> @dedektifjoker Doymuyorlar
",eiuulfgr doymuyorlar,0,0,0.0,neutral
"1623986244655931393 2023-02-10 10:04:27 +0000 <mortenlund89> @nickshanks_ @BazzaCC Good wife. ""Catch"" appetite out, eat at home.
",mortenlund good wife catch appetite out eat at home,0,0,0.4404,positive
"1622951311988731905 2023-02-07 13:32:00 +0000 <FinisAfricaeQR> Take or leave it, that’s it.  But if Twitter is attempting to balance now, please don’t sell too much shares of Tesla, still too early, holding to 200 at least if there’s no emergency.  I was not informed that assigned to another work place until today, very shocked,
",finisafricaeqr take or leave it that’s it but if twitter is attempting to balance now please don’t sell too much shares of tesla still too early holding to at least if there’s no emergency i was not informed that assigned to another work place until today very shocked,0,0,-0.6046,negative
"1622983305565028352 2023-02-07 15:39:08 +0000 <ANArce_River> Two racing cars, a Tesla 'Model S Plaid' and a Bugatti 'Veyron', are racing at top speed over the face of a giant 'Cartier' watch, made of gold. #AIArtwork #AIart #AiArt #digitalart #aiartcommunity #ArtificialIntelligence  3  https://t.co/AiPYql1xwk
",anarceriver two racing cars a tesla model s plaid and a bugatti veyron are racing at top speed over the face of a giant cartier watch made of gold aiartwork aiart aiart digitalart aiartcommunity artificialintelligence,0,0,0.2023,positive
"1623992572116086786 2023-02-10 10:29:36 +0000 <papa4c_tesla> @mat2ate7 最後の一文😂😂 400km走れば問題ないのでアリですねぇ🫶🏻  他の方からもホイールで電費が変わると聞いていたのですがやはりそうなんですねぇ🤔
",papactesla 最後の一文😂😂 km走れば問題ないのでアリですねぇ🫶🏻 他の方からもホイールで電費が変わると聞いていたのですがやはりそうなんですねぇ🤔,2,0,2.0,positive
"1622938319335088129 2023-02-07 12:40:22 +0000 <1MonkeyDriver> @DillonLoomis22 As a Design, the #Cybertruck is a bold statement from @Tesla which is good, there's nothing out there like it and this alone is enough to guarantee exclusivity. If it can deliver on the utility side too, a killer product.
",monkeydriver as a design the cybertruck is a bold statement from which is good theres nothing out there like it and this alone is enough to guarantee exclusivity if it can deliver on the utility side too a killer product,0,0,-0.2869,negative
"1622921969543921664 2023-02-07 11:35:24 +0000 <ExoMedios> Las predicciones que hizo Nikola Tesla para el futuro  https://t.co/hQai5Y2aus
",exomedios las predicciones que hizo nikola tesla para el futuro,0,0,0.0,neutral
"1624011958272811010 2023-02-10 11:46:38 +0000 <EqualiSource> Tesla is a word in the #English language with origins in Serbo-Croatian
",equalisource tesla is a word in the english language with origins in serbocroatian,0,0,0.0,neutral
"1624005238624759808 2023-02-10 11:19:56 +0000 <ryota_tesla> @teatea15927639 絶対にぶつけたくないと言う強い気持ちの表れですww 念じると増えますよ
",ryotatesla 絶対にぶつけたくないと言う強い気持ちの表れですww 念じると増えますよ,0,0,0.0,neutral
"1623316924204548098 2023-02-08 13:44:49 +0000 <yoshikage11kira> Nikola Tesla (Shuumatsu no valkyrie) - Ciência | M4rkim  Concept pro @m4rkimoficial  https://t.co/snGfg1Kx7y
",yoshikagekira nikola tesla shuumatsu no valkyrie ciência mrkim concept pro,0,0,-0.296,negative
"1624011253764227073 2023-02-10 11:43:50 +0000 <tesla_kobe> @Kyop_3 @pluteus871 あかん笑ってもうた
",teslakobe あかん笑ってもうた,0,0,0.0,neutral
"1624009832239083521 2023-02-10 11:38:11 +0000 <TeslaModelYAust> @ZHZHZHON Visually it does seem they have not changed..
",teslamodelyaust visually it does seem they have not changed,0,0,0.0,neutral
"1623707053054128128 2023-02-09 15:35:03 +0000 <ROWA_ZARLE> Je commence à croire à la théorie de ventes de ses actions chez Tesla dissimulé c’était une réalité
",rowazarle je commence à croire à la théorie de ventes de ses actions chez tesla dissimulé c’était une réalité,0,0,0.0,neutral
"1622964920630366212 2023-02-07 14:26:04 +0000 <Politikfragen> Seit fünf Jahren schwebt ein Tesla Roadster durch das Weltall - 20 Minuten  https://t.co/BQrQjOOWUV
",politikfragen seit fünf jahren schwebt ein tesla roadster durch das weltall minuten,0,0,0.0,neutral
"1624006047735087104 2023-02-10 11:23:09 +0000 <Tesla9910>  https://t.co/XqjsEJnbTO
",tesla,0,0,0.0,neutral
"1623318229149007875 2023-02-08 13:50:00 +0000 <KryptonAi> Tesla's #Bitcoin gamble didn't pay off! They sold 75% of their holdings, leaving them 33% down and $140 million in the red. Despite Elon Musk's #Dogecoin publicity, it didn't help the #cryptocurrency situation. 🤔 #Tesla #stocks #money #investment
",kryptonai teslas bitcoin gamble didnt pay off they sold of their holdings leaving them down and million in the red despite elon musks dogecoin publicity it didnt help the cryptocurrency situation 🤔 tesla stocks money investment,0,0,-0.2411,negative
"1623991088477503489 2023-02-10 10:23:42 +0000 <WJBMass> @DucuGavril I gather most people wouldn't touch Tesla shares now.
",wjbmass i gather most people wouldnt touch tesla shares now,0,0,-0.2235,negative
"1623987008946204672 2023-02-10 10:07:29 +0000 <2015_tesla> @Serious_Serg @Zverovski @Bdsm_kitik @iPapaJustify @_catiko_ Слабенько,я серйозно
",tesla слабенькоя серйозно,0,0,0.0,neutral
"1623673918363152384 2023-02-09 13:23:23 +0000 <Jenny_deepdive> @squawksquare You don't buy Tesla any more?
",jennydeepdive you dont buy tesla any more,0,0,0.0,neutral
"1624006149908611075 2023-02-10 11:23:33 +0000 <and_tesla> @nano_rikei は？？
",andtesla は？？,0,0,0.0,neutral
"1623709383875067909 2023-02-09 15:44:18 +0000 <cumhurapsuva> @SawyerMerritt @elonmusk @Tesla Turkey is experiencing one of the greatest sufferings in human history. It's so dramatic. Thousands of people's homes were destroyed. now tens of thousands of people are under their destroyed houses. many have died, many are about to die Please help Turkish people. 😥😭
",cumhurapsuva turkey is experiencing one of the greatest sufferings in human history its so dramatic thousands of peoples homes were destroyed now tens of thousands of people are under their destroyed houses many have died many are about to die please help turkish people 😥😭,0,1,-1.6907999999999999,negative
"1623998809154981889 2023-02-10 10:54:23 +0000 <Tesla___fan> @elonmusk we can celebrate now?!! 😁
",teslafan we can celebrate now 😁,1,0,1.5718999999999999,positive
"1623990648616656896 2023-02-10 10:21:57 +0000 <TeslaRoshi> @CaseyNewton @ZoeSchiffer @platformer There’s definitely some rogue code or some way for external parties to access the algo  This kinda stuff doesn’t just happen  Why else would you think Twitter took so long to stall before they sold to Elon?  They wanted the money, while still holding the keys
",teslaroshi there’s definitely some rogue code or some way for external parties to access the algo this kinda stuff doesn’t just happen why else would you think twitter took so long to stall before they sold to elon they wanted the money while still holding the keys,0,0,0.5165,positive
"1624004945807646720 2023-02-10 11:18:46 +0000 <TESLAholder> さすがにそろそろ波乗りしたい欲が🏄‍♂️  https://t.co/mhKpIXXqvE
",teslaholder さすがにそろそろ波乗りしたい欲が🏄‍♂️,0,0,0.0,neutral
"1623283427242811393 2023-02-08 11:31:42 +0000 <migueldiz0n> @IndividualPira1 @FinanceChainge @Tesla @elonmusk $ROOBEE has always been using AI even before the hype. They are using AI and transparent statistics in order to help people make smart investments. Soon this will replace Relationship Managers where everything is AI driven. You get exposures on assets ordinary people won't get
",migueldizn roobee has always been using ai even before the hype they are using ai and transparent statistics in order to help people make smart investments soon this will replace relationship managers where everything is ai driven you get exposures on assets ordinary people wont get,0,0,0.7269,positive
"1624007800358682627 2023-02-10 11:30:06 +0000 <schrottkarre> @Nell781 Auf ebay sind aktuell noch Anzeigen online, in denen Leute 2 Tickets suchen
",schrottkarre auf ebay sind aktuell noch anzeigen online in denen leute tickets suchen,0,0,0.0,neutral
"1623994012662112256 2023-02-10 10:35:19 +0000 <Oten_13> @rabiscosloucos Ele indo desativar sua conta
",oten ele indo desativar sua conta,0,0,0.0,neutral
"1624009919920742403 2023-02-10 11:38:32 +0000 <tesla_pici> @TCKemalBildis Üzülmeyin, gurur duyun 🙏
",teslapici üzülmeyin gurur duyun 🙏,0,0,0.0,neutral
"1622947446971301888 2023-02-07 13:16:38 +0000 <RonyMon31958913> Bill Gates - Microsoft Elon Musk - Tesla Gautam Adani - PM Modi  #ModiJPCseDaroMat  https://t.co/sfEO1cvNFu
",ronymon bill gates microsoft elon musk tesla gautam adani pm modi modijpcsedaromat,0,0,0.0,neutral
"1623999215683747840 2023-02-10 10:56:00 +0000 <CozyTesla> @g_eorgeey “Boyy, Me Suro”🤣
",cozytesla “boyy me suro”🤣,1,0,1.0,positive
"1623998273253183490 2023-02-10 10:52:15 +0000 <tesla_kobe> @TS_model3_RWD 焼肉屋とかにたまにあるヨ
",teslakobe 焼肉屋とかにたまにあるヨ,0,0,0.0,neutral
"1623993855140851714 2023-02-10 10:34:42 +0000 <Teslawins2> @GeorgeZ41231247 Its not filling it were gapping down.
",teslawins its not filling it were gapping down,0,0,0.0,neutral
"1623993896958042112 2023-02-10 10:34:52 +0000 <EntidadDigital> 😶 El mejor inventor: ¿Nikola Tesla o Thomas Edison?  https://t.co/Yufz9rxsEN
",entidaddigital 😶 el mejor inventor ¿nikola tesla o thomas edison,0,0,0.0,neutral
"1622927577273847811 2023-02-07 11:57:41 +0000 <InfoLecturas> 🎈 Nikola Tesla vs. Thomas Edison: ¿Quién es el mejor inventor?  https://t.co/wIp5IMqf2s
",infolecturas 🎈 nikola tesla vs thomas edison ¿quién es el mejor inventor,1,0,1.0,positive
"1623998688371806208 2023-02-10 10:53:54 +0000 <Nikola_Tesla_fx> @I_Am_The_ICT  energetic displacement at 2:00 - 5:00 NY Time  never disappoint.
",nikolateslafx energetic displacement at ny time never disappoint,0,0,0.6319,positive
"1623996563910696960 2023-02-10 10:45:27 +0000 <iheko_Tesla> これはおうせまとめ  https://t.co/huJ7qHeMIn
",ihekotesla これはおうせまとめ,0,0,0.0,neutral
"1624014463996248065 2023-02-10 11:56:35 +0000 <teslarocha> @andrefernm Pior não é ler uma notícia dessas, mas ver pessoas divulgando e defendendo que isso é bom!! Perderam o juízo, completamente! Deus do céu…  https://t.co/spq9kptyhG
",teslarocha pior não é ler uma notícia dessas mas ver pessoas divulgando e defendendo que isso é bom perderam o juízo completamente deus do céu…,0,0,0.0,neutral
"1623645477672460288 2023-02-09 11:30:22 +0000 <Notiones_Viri> If it made a vibration, would it be possible that, this could be the same frequency Nicola Tesla was looking for or discovered?
",notionesviri if it made a vibration would it be possible that this could be the same frequency nicola tesla was looking for or discovered,0,0,0.0,neutral
"1623990572720750593 2023-02-10 10:21:39 +0000 <TeslaViolet> 私、以前は赤い稲妻が出るとよく戦闘に負けてたんですが・・今は逆に強くなった気がします・・！なんででしょう・・・
",teslaviolet 私、以前は赤い稲妻が出るとよく戦闘に負けてたんですが・・今は逆に強くなった気がします・・！なんででしょう・・・,0,0,0.0,neutral
"1623995729986322433 2023-02-10 10:42:09 +0000 <rnoonrivers> @EVERGREEN_ARYAN @RealPabloHeman It takes time. Tesla tends to swing large too.  I don’t think $40 is in the mix but I believe short consensus is around $70. The debt will be harder and harder to carry as demand destruction sets in. Good baramoter is @GerberKawasaki He goes off as his main investment peaks.  https://t.co/ZIhdgZxSJ7
",rnoonrivers it takes time tesla tends to swing large too i don’t think is in the mix but i believe short consensus is around the debt will be harder and harder to carry as demand destruction sets in good baramoter is he goes off as his main investment peaks,0,0,-0.7351,negative
